T,,,
2590,10,10.58,10.41
2595,10,10.65,10.36
2600,10,10.71,10.31
2605,10,10.72,10.26
2610,10,10.77,10.24
2615,10,10.82,10.23
2620,10,10.87,10.21
2625,10,10.92,10.2
2630,10,10.95,10.19
2635,10,10.99,10.17
2640,10,11.03,10.18
2645,10,11.07,10.18
2650,10,11.12,10.18
2655,10,11.16,10.16
2660,10,11.17,10.14
2665,10,11.18,10.11
2670,10,11.15,10.09
2675,10,11.12,10.06
2680,10,11.09,10.04
2685,10,11.06,9.95
2690,10,11.02,9.87
2695,10,10.98,9.79
2700,10,10.9,9.7
2705,10,10.82,9.65
2710,10,10.74,9.59
2715,10,10.66,9.54
2720,10,10.63,9.49
2725,10,10.59,9.44
2730,10,10.54,9.39
2735,10,10.49,9.39
2740,10,10.44,9.4
2745,10,10.39,9.4
2750,10,10.38,9.4
2755,10,10.37,9.39
2760,10,10.29,9.38
2765,10,10.22,9.36
2770,10,10.15,9.34
2775,10,10.08,9.33
2780,10,10.02,9.31
2785,10,9.96,9.29
2790,10,9.91,9.27
2795,10,9.79,9.24
2800,10,9.67,9.21
2805,10,9.56,9.2
2810,10,9.51,9.19
2815,10,9.45,9.18
2820,10,9.39,9.22
2825,10,9.34,9.26
2830,10,9.29,9.31
2835,10,9.24,9.35
2840,10,9.19,9.4
2845,10,9.19,9.46
2850,10,9.2,9.53
2855,10,9.2,9.6
2860,10,9.2,9.67
2865,10,9.14,9.74
2870,10,9.07,9.75
2875,10,9,9.76
2880,10,8.93,9.78
2885,10,8.87,9.78
2890,10,8.8,9.79
2895,10,8.73,9.79
2900,10,8.66,9.78
2905,10,8.59,9.78
2910,10,8.52,9.77
2915,10,8.51,9.8
2920,10,8.5,9.83
2925,10,8.49,9.86
2930,10,8.48,9.89
2935,10,8.47,9.94
2940,10,8.49,9.98
2945,10,8.5,10.06
2950,10,8.52,10.15
2955,10,8.54,10.23
2960,10,8.56,10.32
2965,10,8.58,10.36
2970,10,8.61,10.41
2975,10,8.68,10.49
2980,10,8.75,10.58
