T,,,
3390,10,9.32,10.52
3395,10,9.3,10.55
3400,10,9.29,10.56
3405,10,9.27,10.58
3410,10,9.27,10.59
3415,10,9.26,10.6
3420,10,9.26,10.59
3425,10,9.28,10.58
3430,10,9.3,10.59
3435,10,9.32,10.6
3440,10,9.34,10.61
3445,10,9.37,10.61
3450,10,9.39,10.63
3455,10,9.42,10.65
3460,10,9.46,10.64
3465,10,9.5,10.63
3470,10,9.54,10.62
3475,10,9.55,10.62
3480,10,9.57,10.59
3485,10,9.58,10.57
3490,10,9.59,10.52
3495,10,9.6,10.48
3500,10,9.61,10.43
3505,10,9.62,10.38
3510,10,9.61,10.36
3515,10,9.61,10.34
3520,10,9.61,10.28
3525,10,9.59,10.23
3530,10,9.58,10.17
3535,10,9.57,10.12
3540,10,9.56,10.09
3545,10,9.55,10.06
3550,10,9.54,10.03
3555,10,9.53,9.99
3560,10,9.55,9.95
3565,10,9.57,9.91
3570,10,9.58,9.9
3575,10,9.61,9.9
3580,10,9.63,9.89
3585,10,9.66,9.9
3590,10,9.71,9.92
3595,10,9.75,9.94
3600,10,9.8,9.95
3605,10,9.85,9.98
3610,10,9.87,10
3615,10,9.9,10
3620,10,9.92,10
3625,10,9.95,10
3630,10,9.97,10
3635,10,10,9.97
3640,10,10,9.95
3645,10,10,9.92
3650,10,10.02,9.87
3655,10,10.04,9.81
3660,10,10.05,9.75
3665,10,10.07,9.72
3670,10,10.08,9.69
3675,10,10.1,9.66
3680,10,10.13,9.64
3685,10,10.16,9.62
3690,10,10.2,9.6
3695,10,10.23,9.58
3700,10,10.26,9.6
3705,10,10.28,9.61
3710,10,10.31,9.62
3715,10,10.34,9.65
3720,10,10.37,9.69
3725,10,10.4,9.72
3730,10,10.42,9.74
3735,10,10.43,9.76
3740,10,10.4,9.77
3745,10,10.38,9.76
3750,10,10.35,9.75
3755,10,10.33,9.74
3760,10,10.29,9.73
3765,10,10.26,9.7
3770,10,10.22,9.67
3775,10,10.16,9.64
3780,10,10.1,9.63
3785,10,10.03,9.63
3790,10,10,9.62
3795,10,9.98,9.64
3800,10,9.95,9.67
3805,10,9.92,9.69
3810,10,9.9,9.73
3815,10,9.87,9.78
3820,10,9.84,9.82
3825,10,9.85,9.86
3830,10,9.85,9.88
3835,10,9.85,9.9
3840,10,9.85,9.94
3845,10,9.86,9.98
3850,10,9.86,10.02
3855,10,9.86,10.06
3860,10,9.86,10.08
3865,10,9.86,10.11
3870,10,9.83,10.14
3875,10,9.8,10.18
3880,10,9.77,10.21
3885,10,9.75,10.25
3890,10,9.72,10.26
3895,10,9.69,10.27
3900,10,9.66,10.29
3905,10,9.58,10.27
3910,10,9.51,10.26
3915,10,9.44,10.25
3920,10,9.4,10.22
3925,10,9.35,10.19
3930,10,9.31,10.17
3935,10,9.27,10.11
3940,10,9.18,10.06
3945,10,9.1,10.01
3950,10,9.02,9.95
3955,10,8.98,9.93
3960,10,8.94,9.9
3965,10,8.9,9.9
3970,10,8.86,9.89
3975,10,8.83,9.89
3980,10,8.79,9.88
3985,10,8.76,9.9
3990,10,8.77,9.92
3995,10,8.77,9.98
4000,10,8.78,10.03
4005,10,8.78,10.09
4010,10,8.82,10.14
4015,10,8.86,10.17
4020,10,8.89,10.2
4025,10,8.93,10.22
4030,10,8.96,10.23
4035,10,8.99,10.25
4040,10,9.03,10.26
4045,10,9.03,10.24
4050,10,9.03,10.23
4055,10,9.03,10.21
4060,10,9,10.14
4065,10,8.97,10.07
4070,10,8.93,10
4075,10,8.9,9.95
4080,10,8.87,9.9
4085,10,8.81,9.85
4090,10,8.75,9.81
4095,10,8.73,9.77
4100,10,8.7,9.72
4105,10,8.67,9.68
4110,10,8.65,9.68
4115,10,8.62,9.68
4120,10,8.64,9.69
4125,10,8.67,9.71
4130,10,8.69,9.73
4135,10,8.75,9.76
4140,10,8.8,9.77
4145,10,8.85,9.79
4150,10,8.94,9.81
4155,10,9.04,9.81
4160,10,9.13,9.81
4165,10,9.22,9.8
4170,10,9.26,9.8
4175,10,9.3,9.78
4180,10,9.33,9.76
4185,10,9.37,9.73
4190,10,9.4,9.71
4195,10,9.44,9.69
4200,10,9.43,9.66
4205,10,9.43,9.66
4210,10,9.43,9.66
4215,10,9.45,9.66
4220,10,9.47,9.64
4225,10,9.5,9.61
4230,10,9.52,9.59
4235,10,9.55,9.57
4240,10,9.58,9.54
4245,10,9.61,9.52
4250,10,9.68,9.5
4255,10,9.76,9.46
4260,10,9.83,9.43
4265,10,9.88,9.39
4270,10,9.93,9.37
4275,10,9.97,9.36
4280,10,9.99,9.34
4285,10,10.01,9.32
4290,10,10.02,9.27
